Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
19	15:56:24.690	00:00:00.019	0	638,7928	449,0792	0,6825545	0,4734826	554,9894	3,531094	0	630,0825	479,142	0,3607896	0,4832663	555,4369	3,895356	0	0	634	464						No media	0	1280	1024	0	0	631	464	478	0	Content		634	464	19436	1326302701	
39	15:56:24.710	00:00:00.039	1	639,2756	448,0971	0,6824744	0,4735996	555,1824	3,536906	0	625,6729	480,4094	0,3607202	0,4835973	555,2756	3,855533	0	0	632	464						No media	0	1280	1024	0	0	631	464	478	0	Content		632	464	39339	1326322604	
59	15:56:24.730	00:00:00.059	2	633,2583	453,1103	0,6824356	0,473736	555,1824	3,589411	0	619,6146	472,1906	0,3606888	0,483744	555,2756	3,851201	0	0	626	463						No media	0	1280	1024	0	0	631	464	478	0	Content		626	463	59146	1326342411	
79	15:56:24.750	00:00:00.079	3	631,6107	444,1267	0,6824213	0,4740508	555,1824	3,517467	0	619,4407	447,9166	0,3606561	0,4840331	555,2756	3,873914	0	0	626	446						No media	0	1280	1024	0	0	631	464	478	0	Content		626	446	79145	1326362410	
99	15:56:24.770	00:00:00.099	4	637,8018	457,2729	0,6824011	0,4742444	555,1824	3,582404	0	631,6931	490,96	0,3606109	0,4841855	555,2756	3,876558	0	0	635	474						No media	0	1280	1024	0	0	631	464	478	0	Content		635	474	99006	1326382271	
119	15:56:24.790	00:00:00.119	5	627,935	460,5649	0,6823239	0,4744285	555,1824	3,565853	0	620,0928	476,6782	0,3605357	0,4842781	555,2756	3,856663	0	0	624	469						No media	0	1280	1024	0	0	631	464	478	0	Content		624	469	119029	1326402294	
139	15:56:24.810	00:00:00.138	6	627,9952	459,8027	0,6822882	0,4744319	555,2512	3,544574	0	623,1298	475,9627	0,3604963	0,4844516	555,1918	3,868575	0	0	626	468						No media	0	1280	1024	0	0	631	464	478	0	Content		626	468	138881	1326422146	
159	15:56:24.830	00:00:00.158	7	634,0957	461,4289	0,68226	0,4742483	555,2512	3,578553	0	629,1423	488,6275	0,3604423	0,4842594	555,1918	3,902874	0	0	632	475						No media	0	1280	1024	0	0	631	464	478	0	Content		632	475	158894	1326442159	
179	15:56:24.850	00:00:00.178	8	635,9033	447,7907	0,682254	0,4740686	555,2512	3,54634	0	629,926	472,4373	0,3604372	0,4841706	555,1918	3,904777	0	0	633	460						No media	0	1280	1024	0	0	631	464	478	0	Content		633	460	178772	1326462037	
199	15:56:24.870	00:00:00.198	9	635,8436	457,4773	0,6822798	0,4738722	555,2512	3,58162	0	625,7754	476,6975	0,3604301	0,4839793	555,1918	3,86919	0	0	631	467						No media	0	1280	1024	0	0	631	464	478	0	Content		631	467	198772	1326482037	
219	15:56:24.890	00:00:00.218	10	626,5389	457,4471	0,68222	0,4735617	555,2512	3,609401	0	633,0347	467,0053	0,3604215	0,4835975	555,1918	3,88728	0	0	630	462						No media	0	1280	1024	0	0	631	464	478	0	Content		630	462	218656	1326501921	
219	15:56:24.890																				InstructionStart	2048	0	0	Instruction Element																	
239	15:56:24.910	00:00:00.238	11	626,4118	459,523	0,6821854	0,4733124	554,2684	3,598561	0	632,4824	466,3688	0,3603869	0,4832424	555,3087	3,878819	0	0	629	463						No media	0	1280	1024	0	0	631	464	478	0	Content		629	463	238528	1326521793	
259	15:56:24.930	00:00:00.258	12	638,936	478,6207	0,6820562	0,4731824	554,2684	3,586193	0	623,4214	460,3005	0,3603097	0,4830744	555,3087	3,907528	0	0	631	469						No media	0	1280	1024	0	0	631	464	478	0	Content		631	469	258502	1326541767	
278	15:56:24.949	00:00:00.278	13	629,7357	447,1728	0,6819848	0,4732628	554,2684	3,623422	0	626,1332	461,2679	0,3602549	0,4831046	555,3087	3,912564	0	0	628	454						No media	0	1280	1024	0	0	631	464	478	0	Content		628	454	278392	1326561657	
298	15:56:24.969	00:00:00.298	14	641,8057	461,8943	0,6819183	0,4735558	554,2684	3,631217	0	626,5515	477,3462	0,3601765	0,4832969	555,3087	3,91142	0	0	634	470						No media	0	1280	1024	0	0	631	464	478	0	Content		634	470	298375	1326581640	
