Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
1	15:59:58.797	00:00:00.001	0	614,2378	303,58	0,7417711	0,4029973	592,2569	3,307974	0	613,1436	317,6771	0,4496824	0,4122798	594,9397	3,355439	0	0	614	311						No media	0	1280	1024	0	0	616	318	440	0	Content		614	311	1208	1540408159	
21	15:59:58.817	00:00:00.021	1	609,9996	309,4213	0,7424449	0,4028567	592,5333	3,299624	0	611,4125	305,3505	0,4503746	0,4119479	595,0958	3,326469	0	0	611	307						No media	0	1280	1024	0	0	616	318	440	0	Content		611	307	21089	1540428040	
41	15:59:58.837	00:00:00.041	2	612,7194	328,4849	0,7429196	0,4024804	592,5333	3,365661	0	606,3209	306,7954	0,4509201	0,4114726	595,0958	3,406823	0	0	610	318						No media	0	1280	1024	0	0	616	318	440	0	Content		610	318	41090	1540448041	
61	15:59:58.857	00:00:00.060	3	616,5996	313,0259	0,743379	0,4024729	592,5333	3,375059	0	601,1208	316,1776	0,4512433	0,4111695	595,0958	3,338096	0	0	609	315						No media	0	1280	1024	0	0	616	318	440	0	Content		609	315	60949	1540467900	
81	15:59:58.877	00:00:00.080	4	612,5734	341,7625	0,7434802	0,4026086	592,5333	3,350059	0	614,6456	319,3961	0,4514401	0,4111945	595,0958	3,412533	0	0	614	331						No media	0	1280	1024	0	0	616	318	440	0	Content		614	331	80972	1540487923	
101	15:59:58.897	00:00:00.100	5	623,3548	304,5776	0,7434396	0,4029154	592,5333	3,396782	0	613,1296	312,7324	0,4513524	0,4112657	595,0958	3,382684	0	0	618	309						No media	0	1280	1024	0	0	616	318	440	0	Content		618	309	100839	1540507790	
121	15:59:58.917	00:00:00.120	6	623,5906	312,4323	0,7431908	0,403175	592,3265	3,396684	0	611,986	318,5608	0,4511292	0,4116167	595,3364	3,366227	0	0	618	315						No media	0	1280	1024	0	0	616	318	440	0	Content		618	315	120703	1540527654	
141	15:59:58.937	00:00:00.140	7	612,8807	316,4188	0,7428497	0,4031793	592,3265	3,386116	0	619,9695	319,7048	0,4507577	0,4116455	595,3364	3,385615	0	0	616	318						No media	0	1280	1024	0	0	616	318	440	0	Content		616	318	140742	1540547693	
142	15:59:58.938																				InstructionStart	2048	0	0	Instruction Element																	
161	15:59:58.957	00:00:00.160	8	611,8745	323,0103	0,7425752	0,402844	592,3265	3,446494	0	609,2603	328,2596	0,4504494	0,4112968	595,3364	3,428451	0	0	611	326						No media	0	1280	1024	0	0	616	318	440	0	Content		611	326	160582	1540567533	
181	15:59:58.977	00:00:00.180	9	607,9396	318,3675	0,7423513	0,4023597	592,3265	3,449846	0	616,3944	335,5431	0,450324	0,4109495	595,3364	3,414285	0	0	612	327						No media	0	1280	1024	0	0	616	318	440	0	Content		612	327	180583	1540587534	
200	15:59:58.996	00:00:00.200	10	605,0152	333,7903	0,7422372	0,402234	592,3265	3,406318	0	606,1475	299,049	0,450215	0,4107788	595,3364	3,389019	0	0	606	316						No media	0	1280	1024	0	0	616	318	440	0	Content		606	316	200459	1540607410	
220	15:59:59.016	00:00:00.220	11	602,463	332,2781	0,7422512	0,4021962	593,5809	3,446039	0	608,6262	303,7103	0,4502258	0,4107811	595,3639	3,40733	0	0	606	318						No media	0	1280	1024	0	0	616	318	440	0	Content		606	318	220444	1540627395	
240	15:59:59.036	00:00:00.240	12	614,5607	324,0897	0,7421483	0,4023145	593,5809	3,400928	0	618,9895	318,9345	0,4501894	0,4108515	595,3639	3,432199	0	0	617	322						No media	0	1280	1024	0	0	616	318	440	0	Content		617	322	240451	1540647402	
260	15:59:59.056	00:00:00.260	13	616,2686	328,2912	0,7419363	0,4025434	593,5809	3,391706	0	595,2161	317,9519	0,4498419	0,411109	595,3639	3,430728	0	0	606	323						No media	0	1280	1024	0	0	616	318	440	0	Content		606	323	260299	1540667250	
280	15:59:59.076	00:00:00.280	14	624,3112	334,9768	0,7413287	0,4032238	593,5809	3,323566	0	615,9945	302,4502	0,4493761	0,4118184	595,3639	3,405596	0	0	620	319						No media	0	1280	1024	0	0	616	318	440	0	Content		620	319	280194	1540687145	
300	15:59:59.096	00:00:00.300	15	616,7205	338,0681	0,7405351	0,4035248	593,5809	3,366522	0	619,7431	336,2464	0,4486024	0,4123227	595,3639	3,39875	0	0	618	337						No media	0	1280	1024	0	0	616	318	440	0	Content		618	337	300166	1540707117	
320	15:59:59.116	00:00:00.320	16	620,0001	342,1548	0,7395364	0,4037536	592,9443	3,338559	0	612,5688	331,0303	0,4476486	0,4126911	596,2664	3,396854	0	0	616	337						No media	0	1280	1024	0	0	616	318	440	0	Content		616	337	320076	1540727027	
340	15:59:59.136	00:00:00.340	17	621,5699	322,344	0,738579	0,4033066	592,9443	3,403235	0	633,8262	317,8904	0,4468013	0,4124415	596,2664	3,388386	0	0	628	320						No media	0	1280	1024	0	0	616	318	440	0	Content		628	320	340058	1540747009	
360	15:59:59.156	00:00:00.359	18	614,0898	316,44	0,7377783	0,4025603	592,9443	3,37991	0	610,8691	317,7016	0,4459911	0,4120698	596,2664	3,395453	0	0	612	317						No media	0	1280	1024	0	0	616	318	440	0	Content		612	317	359940	1540766891	
380	15:59:59.176	00:00:00.379	19	616,9061	328,1645	0,7370678	0,4020398	592,9443	3,385684	0	619,9543	310,4719	0,4452626	0,4117717	596,2664	3,365819	0	0	618	319						No media	0	1280	1024	0	0	616	318	440	0	Content		618	319	379900	1540786851	
400	15:59:59.196	00:00:00.399	20	608,6194	320,0258	0,7365048	0,4015276	592,9443	3,357544	0	622,7401	324,262	0,4447059	0,4112824	596,2664	3,40358	0	0	616	322						No media	0	1280	1024	0	0	616	318	440	0	Content		616	322	399779	1540806730	
420	15:59:59.216	00:00:00.419	21	606,9366	319,3482	0,7357549	0,403269	593,0854	3,352781	0	624,9085	325,3254	0,4445846	0,4129459	595,5228	3,392334	0	0	616	322						No media	0	1280	1024	0	0	616	318	440	0	Content		616	322	419807	1540826758	
440	15:59:59.236	00:00:00.439	22	637,0396	526,2126	0,7357683	0,4038495	593,0854	3,357965	0	642,2293	520,7152	0,4445622	0,4137195	595,5228	3,387575	0	1	640	523						No media	0	1280	1024	0	0	640	531	179	0	Content		640	523	439665	1540846616	
460	15:59:59.256	00:00:00.459	23	646,9827	533,7092	0,7361076	0,403488	593,0854	3,436654	0	649,6508	562,775	0,4444959	0,4132518	595,5228	3,42139	0	1	648	548						No media	0	1280	1024	0	0	640	531	179	0	Content		648	548	459529	1540866480	
480	15:59:59.276	00:00:00.479	24	639,437	520,4319	0,7362486	0,4033231	593,0854	3,385821	0	638,603	543,6315	0,4445324	0,413074	595,5228	3,424373	0	1	639	532						No media	0	1280	1024	0	0	640	531	179	0	Content		639	532	479544	1540886495	
499	15:59:59.295	00:00:00.499	25	647,2559	514,2035	0,7362508	0,403262	593,0854	3,423038	0	640,7495	560,3515	0,444416	0,4130181	595,5228	3,398785	0	1	644	537						No media	0	1280	1024	0	0	640	531	179	0	Content		644	537	499391	1540906342	
519	15:59:59.315	00:00:00.519	26	645,0859	513,9413	0,735927	0,4031815	592,947	3,400792	0	641,4094	554,4211	0,4440481	0,4130061	595,1611	3,415374	0	1	643	534						No media	0	1280	1024	0	0	640	531	179	0	Content		643	534	519434	1540926385	
539	15:59:59.335	00:00:00.539	27	643,5723	529,2018	0,7354801	0,4031556	592,947	3,477886	0	634,6438	527,6154	0,4434803	0,4129985	595,1611	3,439596	0	1	639	528						No media	0	1280	1024	0	0	640	531	179	0	Content		639	528	539394	1540946345	
559	15:59:59.355	00:00:00.559	28	640,9705	519,0734	0,7348428	0,4030823	592,947	3,504887	0	638,1674	545,216	0,4429554	0,4130342	595,1611	3,437268	0	1	640	532						No media	0	1280	1024	0	0	640	531	179	0	Content		640	532	559303	1540966254	
579	15:59:59.375	00:00:00.579	29	642,0336	539,8431	0,7342459	0,4028716	592,947	3,474274	0	650,4924	518,1133	0,4424244	0,4130184	595,1611	3,454311	0	1	646	529						No media	0	1280	1024	0	0	640	531	179	0	Content		646	529	579297	1540986248	
