Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
10	13:42:17.103	00:00:00.010	0	-1280	-1024	0,7222186	0,4762533	-1	-1	4	-1280	-1024	0,4833814	0,4730754	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	10285	5040249610	
30	13:42:17.123	00:00:00.030	1	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	30160	5040269485	
50	13:42:17.143	00:00:00.050	2	-1280	-1024	0,7227581	0,4753425	-1	-1	4	-1280	-1024	0,4837521	0,4719146	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	50020	5040289345	
90	13:42:17.183	00:00:00.089	3	1127,474	317,2062	0,7232913	0,4752591	717,4153	3,950787	0	1171,218	362,4527	0,484208	0,4717001	696,1712	4,037633	0	0	1149	340						No media	0	1280	1024	0	0	1156	290	160	0	Content		1149	340	89906	5040329231	
110	13:42:17.203	00:00:00.109	4	1143,838	284,657	0,723375	0,4754166	722,5449	3,911189	0	1197,335	310,9789	0,4842702	0,4719599	721,4338	4,182351	0	0	1171	298						No media	0	1280	1024	0	0	1156	290	160	0	Content		1171	298	109889	5040349214	
130	13:42:17.223	00:00:00.129	5	1106,642	277,4369	0,7233818	0,4755344	722,5449	3,991933	0	1179,896	262,4262	0,484263	0,4722359	721,4338	4,111762	0	0	1143	270						No media	0	1280	1024	0	0	1156	290	160	0	Content		1143	270	129910	5040369235	
150	13:42:17.243	00:00:00.149	6	1139,451	283,3236	0,7233379	0,4757394	722,5449	3,870056	0	1172,52	297,0032	0,484221	0,472539	721,4338	4,036098	0	0	1156	290						No media	0	1280	1024	0	0	1156	290	160	0	Content		1156	290	149759	5040389084	
170	13:42:17.263	00:00:00.169	7	1164,218	246,5426	0,7232901	0,4761368	722,5449	3,899489	0	1170,215	307,8626	0,4842085	0,4726509	721,4338	4,033216	0	0	1167	277						No media	0	1280	1024	0	0	1156	290	160	0	Content		1167	277	169629	5040408954	
190	13:42:17.283	00:00:00.189	8	1151,232	259,3409	0,7232897	0,4762943	722,5449	3,848219	0	1188,238	284,8068	0,4842023	0,4729765	721,4338	4,069356	0	0	1170	272						No media	0	1280	1024	0	0	1156	290	160	0	Content		1170	272	189650	5040428975	
210	13:42:17.303	00:00:00.209	9	1163,68	253,2454	0,7232325	0,4764566	722,5297	3,850672	0	1182,485	290,3377	0,4841753	0,4733036	718,9152	4,013646	0	0	1173	272						No media	0	1280	1024	0	0	1156	290	160	0	Content		1173	272	209514	5040448839	
230	13:42:17.323	00:00:00.229	10	1074,057	285,2635	0,723517	0,4765131	722,5297	4,037704	0	1130,11	307,4855	0,4843664	0,473451	718,9152	4,006077	0	0	1102	296						No media	0	1280	1024	0	0	1156	290	160	0	Content		1102	296	229512	5040468837	
240	13:42:17.333																				InstructionStart	2048	0	0	Instruction Element																	
249	13:42:17.342	00:00:00.249	11	762,0594	313,6159	0,7260089	0,4770806	722,5297	3,862145	0	839,9755	421,5267	0,4866404	0,473602	718,9152	4,093995	0	1	801	368						No media	0	1280	1024	0	0	577	448	319	0	Content		801	368	249412	5040488737	
