Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
23661	13:21:53.098	00:00:23.661	1186	692,5231	340,607	0,6292429	0,565878	749,5538	3,049723	0	663,0851	277,2096	0,3935111	0,5764796	755,9683	2,906425	0	97	678	309						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		678	309	23661167	4312384497
23681	13:21:53.118	00:00:23.681	1187	669,3293	316,6704	0,629355	0,5657749	749,5538	2,777408	0	678,4726	301,632	0,3935358	0,5763845	755,9683	2,746955	0	97	674	309						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		674	309	23681067	4312404397
23701	13:21:53.138	00:00:23.701	1188	662,1341	284,2691	0,629402	0,5657126	749,5538	2,883747	0	697,4781	264,7885	0,3935724	0,5763969	755,9683	2,822191	0	97	680	275						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		680	275	23701024	4312424354
23721	13:21:53.158	00:00:23.720	1189	667,5493	312,7602	0,6294119	0,565697	749,5538	2,803319	0	673,1452	368,3863	0,3935392	0,5764148	755,9683	2,989909	0	97	670	341						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		670	341	23720900	4312444230
23741	13:21:53.178	00:00:23.740	1190	641,8182	256,2375	0,6294377	0,5656781	749,5538	3,008873	0	671,3044	264,2454	0,3935587	0,5764181	755,9683	2,871894	0	97	657	260						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		657	260	23740897	4312464227
23761	13:21:53.198	00:00:23.760	1191	637,1997	257,2546	0,6294465	0,5656707	749,1879	3,02234	0	674,0554	294,7272	0,3936108	0,5764223	757,8383	2,951434	0	97	656	276						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		656	276	23760800	4312484130
23781	13:21:53.218	00:00:23.780	1192	687,8785	334,8232	0,6295196	0,5657206	749,1879	2,823498	0	703,3544	346,4167	0,3936698	0,5764256	757,8383	2,852633	0	97	696	341						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		696	341	23780784	4312504114
23801	13:21:53.238	00:00:23.800	1193	662,1331	233,4768	0,6295716	0,5658308	749,1879	2,995815	0	683,3682	257,8145	0,3937616	0,5764737	757,8383	2,855014	0	97	673	246						Night.jpg	0	1280	1024	0	0	672	308	737	0	Content		673	246	23800669	4312523999
23821	13:21:53.258	00:00:23.820	1194	655,8829	265,1627	0,6299012	0,5659947	749,1879	3,087863	0	633,848	308,9248	0,3940821	0,5766259	757,8383	2,945474	0	98	645	287						Night.jpg	0	1280	1024	0	0	412	286	279	0	Content		645	287	23820517	4312543847
23840	13:21:53.277	00:00:23.840	1195	418,8095	322,8723	0,6313365	0,5660132	749,1879	2,898839	0	444,7318	267,2591	0,3961568	0,5768254	757,8383	2,943005	0	98	432	295						Night.jpg	0	1280	1024	0	0	412	286	279	0	Content		432	295	23840496	4312563826
23860	13:21:53.297	00:00:23.860	1196	383,1476	280,7575	0,6318401	0,5663004	748,1234	3,010133	0	399,8689	293,8052	0,3966886	0,5770265	755,2252	2,930696	0	98	392	287						Night.jpg	0	1280	1024	0	0	412	286	279	0	Content		392	287	23860376	4312583706
23880	13:21:53.317	00:00:23.880	1197	394,1999	313,8461	0,6319488	0,5664637	748,1234	2,846272	0	424,0861	254,3243	0,396772	0,5771231	755,2252	3,028746	0	98	409	284						Night.jpg	0	1280	1024	0	0	412	286	279	0	Content		409	284	23880488	4312603818
23900	13:21:53.337	00:00:23.900	1198	372,2764	291,1378	0,6320596	0,5664796	748,1234	2,884397	0	412,6895	203,7247	0,3968311	0,5770646	755,2252	2,936795	0	98	392	247						Night.jpg	0	1280	1024	0	0	412	286	279	0	Content		392	247	23900384	4312623714
