Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
771	37	253,0254	387,5451	0,7428921	0,4201381	516,7423	2,62667	0	237,3773	382,1419	0,4005666	0,4291152	520,9733	2,732564	0	2	245	385						Unbenannt-1.jpg	0
791	38	246,5803	386,187	0,7425547	0,4200346	516,7423	2,638269	0	262,6033	383,6148	0,4003096	0,4290535	520,9733	2,790952	0	2	255	385						Unbenannt-1.jpg	0
811	39	249,2946	383,4268	0,7423437	0,4198791	516,7423	2,565161	0	241,093	386,5606	0,4000864	0,4290538	520,9733	2,753705	0	2	245	385						Unbenannt-1.jpg	0
831	40	243,0465	373,3918	0,7414151	0,4191993	519,5601	2,561826	0	242,1246	390,5194	0,3994742	0,4282695	519,9385	2,774927	0	3	243	382						Unbenannt-1.jpg	0
851	41	285,2406	277,9081	0,7408541	0,4186375	519,5601	2,72635	0	308,903	288,9607	0,3993828	0,4277587	519,9385	2,71154	0	3	297	283						Unbenannt-1.jpg	0
871	42	292,3062	282,5689	0,7409596	0,4185528	519,5601	2,642769	0	311,5637	290,8884	0,3991985	0,427675	519,9385	2,69069	0	3	302	287						Unbenannt-1.jpg	0
891	43	289,8414	282,713	0,7409045	0,4182052	519,5601	2,632634	0	310,7188	306,1602	0,3991281	0,4272822	519,9385	2,70851	0	3	300	294						Unbenannt-1.jpg	0
911	44	289,8638	276,9265	0,7408531	0,4178956	519,5601	2,597101	0	308,1175	295,9032	0,3990157	0,427088	519,9385	2,708633	0	3	299	286						Unbenannt-1.jpg	0
931	45	292,9474	295,7192	0,7406983	0,4177628	514,4447	2,554193	0	308,9581	300,5994	0,3987804	0,4269774	520,1436	2,70978	0	3	301	298						Unbenannt-1.jpg	0
951	46	294,345	292,2782	0,7404633	0,4177412	514,4447	2,652116	0	305,8731	294,1193	0,3984619	0,4269889	520,1436	2,67749	0	3	300	293						Unbenannt-1.jpg	0
971	47	298,6374	300,4389	0,7401632	0,4178101	514,4447	2,652876	0	304,5816	293,2748	0,3981609	0,4270935	520,1436	2,695667	0	3	302	297						Unbenannt-1.jpg	0
991	48	300,3395	307,2357	0,7399434	0,4179264	514,4447	2,614564	0	317,1663	291,3837	0,3978858	0,4274055	520,1436	2,77365	0	3	309	299						Unbenannt-1.jpg	0
1011	49	293,828	301,6553	0,7397793	0,4181979	514,4447	2,576576	0	308,5697	285,5923	0,3976858	0,4276811	520,1436	2,757772	0	3	301	294						Unbenannt-1.jpg	0
1031	50	295,9308	300,0337	0,7396591	0,4182906	515,8305	2,567686	0	309,6286	285,7941	0,3975589	0,4278325	519,5244	2,738768	0	3	303	293						Unbenannt-1.jpg	0
