Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
19	13:16:38.940	00:00:00.019	0	510,701	228,857	0,6781076	0,4120119	682,9489	4,046556	0	507,3059	227,0293	0,4180567	0,4108326	683,6165	3,895831	0	0	509	228						No media	0	1280	1024	0	0	514	238	438	0	Content		509	228	19012	3998222256
39	13:16:38.960	00:00:00.039	1	502,4263	224,2354	0,6781291	0,412199	682,9489	3,9448	0	508,3441	247,0475	0,4180749	0,4111042	683,6165	3,879803	0	0	505	236						No media	0	1280	1024	0	0	514	238	438	0	Content		505	236	39005	3998242249
59	13:16:38.980	00:00:00.058	2	507,2436	242,2897	0,6780552	0,4124259	682,9489	3,950588	0	499,2703	241,8241	0,4179699	0,4112308	683,6165	3,828744	0	0	503	242						No media	0	1280	1024	0	0	514	238	438	0	Content		503	242	58903	3998262147
79	13:16:39.000	00:00:00.078	3	508,3524	247,3697	0,6778306	0,4125317	682,4559	3,953614	0	497,7819	242,2648	0,4177037	0,4114176	683,5451	3,84752	0	0	503	245						No media	0	1280	1024	0	0	514	238	438	0	Content		503	245	78736	3998281980
99	13:16:39.020	00:00:00.098	4	508,2484	242,1171	0,6775391	0,4123946	682,4559	3,869117	0	526,5403	291,8847	0,4174402	0,4113538	683,5451	3,817467	0	0	517	267						No media	0	1280	1024	0	0	514	238	438	0	Content		517	267	98739	3998301983
119	13:16:39.040	00:00:00.118	5	502,2605	221,4159	0,6774203	0,4122192	682,4559	3,921657	0	543,1577	242,3854	0,417341	0,4112917	683,5451	3,79521	0	0	523	232						No media	0	1280	1024	0	0	514	238	438	0	Content		523	232	118723	3998321967
139	13:16:39.060	00:00:00.138	6	503,692	271,3499	0,677367	0,4121021	682,4559	3,995401	0	522,4192	251,3641	0,4172924	0,4112193	683,5451	3,790314	0	0	513	261						No media	0	1280	1024	0	0	514	238	438	0	Content		513	261	138635	3998341879
159	13:16:39.080	00:00:00.158	7	503,4636	245,6652	0,6773939	0,4120579	682,4559	3,903812	0	503,6438	220,0494	0,4173232	0,411166	683,5451	3,838571	0	0	504	233						No media	0	1280	1024	0	0	514	238	438	0	Content		504	233	158622	3998361866
178	13:16:39.099	00:00:00.178	8	503,2545	248,8136	0,6775129	0,412156	682,2302	3,92119	0	505,7814	219,4577	0,4174006	0,4111796	682,3042	3,821255	0	0	505	234						No media	0	1280	1024	0	0	514	238	438	0	Content		505	234	178484	3998381728
198	13:16:39.119	00:00:00.198	9	496,2227	239,5601	0,6776587	0,4120862	682,2302	3,849263	0	535,0641	243,1771	0,4175449	0,4111004	682,3042	3,786632	0	0	516	241						No media	0	1280	1024	0	0	514	238	438	0	Content		516	241	198373	3998401617
218	13:16:39.139	00:00:00.218	10	525,6025	256,3282	0,677908	0,4121332	682,2302	3,876206	0	530,8872	237,851	0,4178441	0,411089	682,3042	3,826057	0	0	528	247						No media	0	1280	1024	0	0	514	238	438	0	Content		528	247	218377	3998421621
238	13:16:39.159																				ImageStart	8	0	0	Day.jpg
238	13:16:39.159	00:00:00.238	11	510,0879	266,5338	0,6780708	0,412227	682,2302	3,854801	0	509,644	264,2794	0,4180287	0,4111016	682,3042	3,752102	0	0	510	265						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		510	265	238224	3998441468
258	13:16:39.179	00:00:00.258	12	497,6183	241,6304	0,6781629	0,4123955	682,2302	4,00611	0	551,3698	255,8963	0,4181243	0,4111203	682,3042	3,878721	0	0	524	249						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		524	249	258235	3998461479
278	13:16:39.199	00:00:00.278	13	509,1789	253,6048	0,6782622	0,4125809	681,9315	4,025594	0	545,1618	261,2568	0,4182161	0,4113469	682,1675	3,870874	0	0	527	257						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		527	257	278198	3998481442
298	13:16:39.219	00:00:00.298	14	487,9871	236,7747	0,6782823	0,4126132	681,9315	3,950562	0	531,1414	252,0731	0,4182643	0,4113222	682,1675	3,752939	0	0	510	244						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		510	244	298070	3998501314
318	13:16:39.239	00:00:00.317	15	506,56	220,6844	0,6783898	0,4126548	681,9315	3,884398	0	522,851	247,1886	0,4183755	0,4112946	682,1675	3,869957	0	0	515	234						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		515	234	317996	3998521240
338	13:16:39.259	00:00:00.337	16	505,2758	238,5361	0,6785477	0,4125682	681,9315	3,7991	0	536,8962	244,2016	0,4185513	0,4111882	682,1675	3,836082	0	0	521	241						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		521	241	337951	3998541195
358	13:16:39.279	00:00:00.357	17	527,108	224,5363	0,6787379	0,4123225	681,9315	3,825658	0	554,5663	229,1388	0,4187525	0,4110631	682,1675	4,063769	0	0	541	227						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		541	227	357841	3998561085
378	13:16:39.299	00:00:00.377	18	533,2947	229,9608	0,6789252	0,4122998	682,4155	3,854861	0	558,6231	225,3282	0,4189416	0,4108974	681,7325	4,114542	0	0	546	228						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		546	228	377817	3998581061
398	13:16:39.319	00:00:00.397	19	521,0571	235,2909	0,6792709	0,4121674	682,4155	3,904241	0	547,079	214,2013	0,4193793	0,410814	681,7325	3,785567	0	0	534	225						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		534	225	397714	3998600958
418	13:16:39.339	00:00:00.417	20	491,9281	218,6884	0,6796269	0,4124123	682,4155	3,887901	0	500,8121	240,9099	0,4196943	0,4108623	681,7325	3,826531	0	0	496	230						Day.jpg	0	1280	1024	0	0	514	238	438	0	Content		496	230	417684	3998620928
438	13:16:39.359	00:00:00.437	21	475,4654	237,8374	0,6804211	0,4127594	682,4155	3,854302	0	491,8225	193,0862	0,4207471	0,410949	681,7325	3,889913	0	1	484	215						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		484	215	437550	3998640794
457	13:16:39.378	00:00:00.457	22	326,0776	257,0671	0,6822264	0,4131517	682,4155	4,056002	0	331,8637	254,1129	0,4229195	0,4111121	681,7325	3,8376	0	1	329	256						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		329	256	457493	3998660737
477	13:16:39.398	00:00:00.477	23	292,6224	258,2839	0,682698	0,4137466	681,0624	4,044308	0	290,293	244,7288	0,4234392	0,4114538	680,8718	3,8577	0	1	291	252						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		291	252	477422	3998680666
497	13:16:39.418	00:00:00.497	24	301,0965	217,4199	0,682984	0,4138776	681,0624	3,940253	0	307,0135	260,8807	0,4237425	0,4115312	680,8718	3,781347	0	1	304	239						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		304	239	497442	3998700686
517	13:16:39.438	00:00:00.517	25	276,802	254,0397	0,6831604	0,4139368	681,0624	3,926319	0	336,6479	256,2991	0,4239034	0,4115314	680,8718	3,787443	0	1	307	255						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		307	255	517335	3998720579
537	13:16:39.458	00:00:00.537	26	272,061	226,906	0,6833852	0,4139661	681,0624	3,790613	0	309,0479	235,8214	0,4242138	0,4114685	680,8718	3,815867	0	1	291	231						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		291	231	537302	3998740546
557	13:16:39.478	00:00:00.557	27	311,1137	239,5015	0,6837909	0,4139784	681,0624	3,707466	0	331,9709	267,9592	0,4245662	0,4112786	680,8718	3,595355	0	1	322	254						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		322	254	557160	3998760404
577	13:16:39.498	00:00:00.577	28	297,7832	248,8955	0,6846488	0,413976	682,6384	3,655336	0	321,2751	260,2621	0,4256035	0,4111475	680,74	3,589337	0	1	310	255						Day.jpg	0	1280	1024	0	0	307	252	160	0	Content		310	255	577076	3998780320
597	13:16:39.518	00:00:00.597	29	157,165	158,4145	0,6859537	0,4137673	682,6384	3,720316	0	169,8621	190,5647	0,4274427	0,4106439	680,74	3,497825	0	2	164	174						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		164	174	597092	3998800336
617	13:16:39.538	00:00:00.617	30	150,1182	178,1016	0,6862641	0,4138438	682,6384	3,700676	0	117,6145	205,8412	0,4277848	0,4106204	680,74	3,364462	0	2	134	192						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		134	192	617107	3998820351
637	13:16:39.558	00:00:00.636	31	134,565	190,5571	0,6866773	0,413929	682,6384	3,503327	0	128,1711	163,0127	0,4281155	0,410581	680,74	3,378929	0	2	131	177						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		131	177	636917	3998840161
657	13:16:39.578	00:00:00.656	32	128,7711	186,1869	0,6867943	0,4139896	682,6384	3,539933	0	147,0945	179,3184	0,4282187	0,4106613	680,74	3,523572	0	2	138	183						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		138	183	656792	3998860036
677	13:16:39.598	00:00:00.676	33	125,0177	183,2334	0,6869432	0,4141948	682,1861	3,574248	0	121,9204	178,1606	0,4283396	0,4108271	679,9491	3,458762	0	2	123	181						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		123	181	676844	3998880088
697	13:16:39.618	00:00:00.696	34	87,0945	101,9691	0,6873188	0,4138821	682,1861	3,394314	0	82,56705	139,9925	0,4289971	0,4102952	679,9491	3,364694	0	2	85	121						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		85	121	696660	3998899904
717	13:16:39.638	00:00:00.716	35	112,7253	89,30109	0,6872503	0,4136971	682,1861	3,411204	0	75,31172	116,1278	0,4292574	0,4102226	679,9491	3,282848	0	2	94	103						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		94	103	716675	3998919919
737	13:16:39.658	00:00:00.736	36	59,54812	107,6125	0,6873633	0,4138778	682,1861	3,42781	0	63,20759	54,63964	0,4291925	0,4105115	679,9491	3,411054	0	2	61	81						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		61	81	736539	3998939783
757	13:16:39.678	00:00:00.756	37	61,06112	65,18155	0,6874114	0,4139237	682,1861	3,443108	0	79,52109	108,6942	0,4292272	0,4106831	679,9491	3,204999	0	2	70	87						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		70	87	756614	3998959858
776	13:16:39.697	00:00:00.776	38	65,37728	69,32094	0,6875045	0,4139869	681,1966	3,453554	0	77,72038	90,65582	0,4293199	0,4107541	678,1263	3,213432	0	2	72	80						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		72	80	776392	3998979636
796	13:16:39.717	00:00:00.796	39	100,0993	120,132	0,6876157	0,4139459	681,1966	3,253428	0	72,40269	101,3764	0,4294303	0,4106973	678,1263	3,158315	0	2	86	111						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		86	111	796410	3998999654
816	13:16:39.737	00:00:00.816	40	106,4444	89,04608	0,6878272	0,4138899	681,1966	3,250022	0	42,99998	77,49541	0,4295883	0,4104052	678,1263	3,162685	0	2	75	83						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		75	83	816333	3999019577
836	13:16:39.757	00:00:00.836	41	92,7897	79,47507	0,6881015	0,4138342	681,1966	3,386183	0	74,23003	104,7671	0,4297715	0,4102197	678,1263	3,164564	0	2	84	92						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		84	92	836255	3999039499
856	13:16:39.777	00:00:00.856	42	92,04207	77,74152	0,6881844	0,413367	681,1966	3,255855	0	73,71634	82,00031	0,4301545	0,4100504	678,1263	3,116018	0	2	83	80						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		83	80	856136	3999059380
876	13:16:39.797	00:00:00.876	43	91,03316	72,44636	0,6884657	0,4133718	682,009	3,292187	0	72,0238	88,16722	0,4305454	0,4098919	678,6425	3,117441	0	2	82	80						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		82	80	876200	3999079444
896	13:16:39.817	00:00:00.896	44	77,91342	50,09462	0,6887687	0,4137083	682,009	3,274699	0	58,49276	52,43615	0,4307727	0,4100485	678,6425	3,229008	0	2	68	51						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		68	51	896008	3999099252
916	13:16:39.837	00:00:00.916	45	81,62261	77,82438	0,6889814	0,4138953	682,009	3,288614	0	82,35314	94,3756	0,4310134	0,4101654	678,6425	3,185923	0	2	82	86						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		82	86	916067	3999119311
936	13:16:39.857	00:00:00.935	46	113,6919	61,18139	0,6892662	0,4140489	682,009	3,262775	0	47,83474	72,59027	0,431218	0,4104514	678,6425	3,0041	0	2	81	67						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		81	67	935869	3999139113
956	13:16:39.877	00:00:00.955	47	72,19675	38,98545	0,6895322	0,4141827	682,009	3,325179	0	41,58147	31,82153	0,4314595	0,4106458	678,6425	3,19337	0	2	57	35						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		57	35	955871	3999159115
976	13:16:39.897	00:00:00.975	48	80,80055	48,3744	0,6897901	0,4142756	681,8151	3,328968	0	45,98848	48,28458	0,4317432	0,4105531	677,9005	3,13193	0	2	63	48						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		63	48	975775	3999179019
996	13:16:39.917	00:00:00.995	49	82,78648	51,53106	0,6901669	0,4140191	681,8151	3,219775	0	79,73449	84,32619	0,4320854	0,4102134	677,9005	3,222509	0	2	81	68						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		81	68	995744	3999198988
1016	13:16:39.937	00:00:01.015	50	97,45685	36,09607	0,6903711	0,4139802	681,8151	3,257729	0	94,49466	82,3429	0,4323907	0,4100718	677,9005	3,118626	0	2	96	59						Day.jpg	0	1280	1024	0	0	83	86	438	0	Content		96	59	1015641	3999218885
1035	13:16:39.956	00:00:01.035	51	185,2734	123,6183	0,690087	0,4143473	681,8151	3,311052	0	132,676	108,5475	0,4321214	0,4101631	677,9005	3,184439	0	3	159	116						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		159	116	1035460	3999238704
1055	13:16:39.976	00:00:01.055	52	169,1284	136,9156	0,6903752	0,4144171	681,8151	3,387429	0	162,7737	117,2269	0,4324576	0,4100992	677,9005	3,290741	0	3	166	127						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		166	127	1055468	3999258712
1075	13:16:39.996	00:00:01.075	53	161,9784	151,7793	0,6907574	0,4144371	681,3875	3,431624	0	183,5036	120,4574	0,432754	0,4100529	679,582	3,268761	0	3	173	136						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		173	136	1075432	3999278676
1095	13:16:40.016	00:00:01.095	54	128,1112	112,2902	0,6910806	0,4143968	681,3875	3,302704	0	148,5957	121,5763	0,4331112	0,4100142	679,582	3,159625	0	3	138	117						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		138	117	1095378	3999298622
1115	13:16:40.036	00:00:01.115	55	147,9077	109,9323	0,6913968	0,4143492	681,3875	3,302678	0	150,969	109,3415	0,4333584	0,4098928	679,582	3,271643	0	3	149	110						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		149	110	1115385	3999318629
1135	13:16:40.056	00:00:01.135	56	151,0709	130,3497	0,6917764	0,4142047	681,3875	3,360255	0	153,299	126,8151	0,4337377	0,4096808	679,582	3,161178	0	3	152	129						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		152	129	1135216	3999338460
1155	13:16:40.076	00:00:01.155	57	169,1248	123,4782	0,6921042	0,4142302	681,3875	3,402219	0	121,9247	129,3281	0,434023	0,4096092	679,582	3,155497	0	3	146	126						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		146	126	1155093	3999358337
1175	13:16:40.096	00:00:01.175	58	174,1152	125,6701	0,6924624	0,4144803	682,1496	3,428599	0	118,6201	126,9878	0,4343802	0,4097287	679,9157	3,185058	0	3	146	126						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		146	126	1175126	3999378370
1195	13:16:40.116	00:00:01.194	59	154,5317	109,695	0,6926401	0,4147592	682,1496	3,316919	0	151,6609	110,7072	0,434639	0,4099356	679,9157	3,259173	0	3	153	110						Day.jpg	0	1280	1024	0	0	152	126	180	0	Content		153	110	1194964	3999398208
1215	13:16:40.136	00:00:01.214	60	216,3342	199,8116	0,6919138	0,4158505	682,1496	3,393264	0	201,3329	239,8602	0,4343665	0,4110463	679,9157	3,229303	0	4	209	220						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		209	220	1214975	3999418219
1235	13:16:40.156	00:00:01.234	61	201,7573	250,1236	0,6918565	0,4159417	682,1496	3,305141	0	205,093	227,8056	0,43435	0,4111779	679,9157	3,265695	0	4	203	239						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		203	239	1234947	3999438191
1255	13:16:40.176	00:00:01.254	62	226,8632	233,3122	0,6918288	0,4158117	682,1496	3,356874	0	203,1111	233,3919	0,4341409	0,4109949	679,9157	3,2525	0	4	215	233						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		215	233	1254824	3999458068
1275	13:16:40.196	00:00:01.274	63	226,323	261,1169	0,6917109	0,4153717	682,1951	3,376562	0	202,7835	225,6878	0,4339214	0,4105917	680,4393	3,248525	0	4	215	243						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		215	243	1274688	3999477932
1295	13:16:40.216	00:00:01.294	64	209,0157	226,3937	0,6914744	0,4148528	682,1951	3,382011	0	206,155	231,2788	0,4335847	0,4101034	680,4393	3,401113	0	4	208	229						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		208	229	1294564	3999497808
1315	13:16:40.236	00:00:01.314	65	215,1906	225,483	0,6910982	0,4145981	682,1951	3,414107	0	204,3818	228,0525	0,4331812	0,4100089	680,4393	3,378324	0	4	210	227						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		210	227	1314555	3999517799
1335	13:16:40.256	00:00:01.334	66	220,7376	220,3458	0,6907886	0,4145317	682,1951	3,42183	0	203,949	233,6742	0,4326632	0,4100568	680,4393	3,295703	0	4	212	227						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		212	227	1334604	3999537848
1354	13:16:40.275	00:00:01.354	67	208,3045	197,8166	0,6903467	0,4148011	682,1951	3,396987	0	200,9113	232,8537	0,4322658	0,4103297	680,4393	3,344954	0	4	205	215						Day.jpg	0	1280	1024	0	0	213	234	379	0	Content		205	215	1354420	3999557664
