Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
14	12:31:37.592	00:00:00.013	0	1039,024	-235,5602	0,5521896	0,2306768	609,989	4,591397	0	723,4788	-419,2814	0,2983052	0,2427721	603,207	4,32134	0	1	881	-327						No media	0	1280	1024	0	0	708	-327	93	0	Content		881	-327	13705	801011467	
34	12:31:37.612	00:00:00.033	1	1038,652	-233,179	0,5498809	0,232815	609,4996	4,587847	0	717,9354	-423,0258	0,297748	0,2438692	603,7685	4,339162	0	1	878	-328						No media	0	1280	1024	0	0	708	-327	93	0	Content		878	-328	33696	801031458	
54	12:31:37.632	00:00:00.053	2	653,2752	-52,0591	0,549742	0,2327971	609,4996	4,509194	0	680,6647	-102,7776	0,297763	0,2451656	603,7685	4,39369	0	1	667	-77						No media	0	1280	1024	0	0	708	-327	93	0	Content		667	-77	53579	801051341	
74	12:31:37.652	00:00:00.073	3	724,7025	47,098	0,5494949	0,2352003	609,4996	4,562966	0	709,4547	70,74287	0,2971495	0,247164	603,7685	4,390445	0	1	717	59						No media	0	1280	1024	0	0	708	-327	93	0	Content		717	59	73556	801071318	
93	12:31:37.671	00:00:00.093	4	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	93456	801091218	
113	12:31:37.691	00:00:00.113	5	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	113452	801111214	
133	12:31:37.711	00:00:00.133	6	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	133317	801131079	
153	12:31:37.731	00:00:00.153	7	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	153192	801150954	
173	12:31:37.751	00:00:00.173	8	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	173186	801170948	
193	12:31:37.771	00:00:00.193	9	-1280	-1024	0,2996596	0,261873	-1	-1	4	-1280	-1024	0,2996596	0,261873	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	193160	801190922	
