Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
1	12:47:00.282	00:00:00.000	0	703,1984	-314,675	0,7361836	0,5584324	794,1806	3,628084	0	739,0111	-354,3034	0,5204736	0,5533414	795,368	4,012812	0	1	721	-334						No media	0	1280	1024	0	0	731	-331	319	0	Content		721	-334	765	1723666529	
21	12:47:00.302	00:00:00.020	1	709,3124	-298,6403	0,7362825	0,5576957	794,1806	3,700734	0	789,1833	-402,3922	0,5205254	0,5526104	795,368	3,999464	0	1	749	-351						No media	0	1280	1024	0	0	731	-331	319	0	Content		749	-351	20764	1723686528	
41	12:47:00.322	00:00:00.040	2	725,8396	-290,5842	0,7363755	0,5572706	794,1806	3,807735	0	735,8194	-371,509	0,5205863	0,5522482	795,368	4,003699	0	1	731	-331						No media	0	1280	1024	0	0	731	-331	319	0	Content		731	-331	40636	1723706400	
60	12:47:00.341	00:00:00.060	3	705,2074	-277,7269	0,736415	0,5572446	794,1806	3,603187	0	762,9526	-360,4578	0,5206006	0,5522152	795,368	4,17089	0	1	734	-319						No media	0	1280	1024	0	0	731	-331	319	0	Content		734	-319	60491	1723726255	
81	12:47:00.362	00:00:00.080	4	711,9933	-261,6257	0,7363514	0,5574768	792,3038	3,655773	0	778,8491	-387,4646	0,5205247	0,5525021	798,1343	4,192571	0	1	745	-325						No media	0	1280	1024	0	0	731	-331	319	0	Content		745	-325	80507	1723746271	
100	12:47:00.381	00:00:00.100	5	723,3501	-277,2787	0,7362466	0,5578629	792,3038	3,613561	0	732,698	-329,5419	0,5202889	0,5528966	798,1343	3,993882	0	1	728	-303						No media	0	1280	1024	0	0	731	-331	319	0	Content		728	-303	100500	1723766264	
120	12:47:00.401	00:00:00.120	6	712,1248	-327,7574	0,7359956	0,5581028	792,3038	3,924765	0	732,6648	-350,3697	0,5200898	0,5532179	798,1343	4,102459	0	1	722	-339						No media	0	1280	1024	0	0	731	-331	319	0	Content		722	-339	120413	1723786177	
140	12:47:00.421	00:00:00.140	7	715,8521	-279,275	0,7356864	0,5582461	792,3038	3,671357	0	731,2828	-371,5197	0,5197998	0,5533558	798,1343	3,951802	0	1	724	-325						No media	0	1280	1024	0	0	731	-331	319	0	Content		724	-325	140255	1723806019	
160	12:47:00.441	00:00:00.160	8	-1280	-1024	0,5195132	0,553354	-1	-1	4	735,1925	-348,8672	0,5195132	0,553354	798,1343	3,873024	0	1	735	-349						No media	0	1280	1024	0	0	731	-331	319	0	Content		735	-349	160265	1723826029	
180	12:47:00.461	00:00:00.180	9	-1280	-1024	0,7354671	0,5580003	-1	-1	4	731,3431	-347,144	0,519385	0,5531779	795,9146	3,869091	0	1	731	-347						No media	0	1280	1024	0	0	731	-331	319	0	Content		731	-347	180123	1723845887	
