Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
4	12:59:27.050	00:00:00.004	0	606,3691	387,6204	0,6589123	0,3666185	773,764	3,716769	0	605,343	439,6346	0,4460448	0,3599609	774,2581	3,687322	0	0	606	414						No media	0	1280	1024	0	0	609	417	363	0	Content		606	414	4380	2470444964	
24	12:59:27.070	00:00:00.024	1	-1280	-1024	0,4465148	0,3606225	-1	-1	4	631,9904	457,2487	0,4465148	0,3606225	774,2581	3,615888	0	0	632	457						No media	0	1280	1024	0	0	609	417	363	0	Content		632	457	24268	2470464852	
44	12:59:27.090	00:00:00.044	2	606,7977	387,5893	0,6598629	0,3681297	773,764	3,80573	0	577,172	510,9602	0,4471051	0,3615685	774,2581	3,705609	0	0	592	449						No media	0	1280	1024	0	0	609	417	363	0	Content		592	449	44249	2470484833	
64	12:59:27.110	00:00:00.064	3	618,6482	427,1573	0,6604468	0,3690264	773,764	3,810897	0	614,6473	414,1274	0,4477228	0,3624269	774,2581	3,639781	0	0	617	421						No media	0	1280	1024	0	0	609	417	363	0	Content		617	421	64107	2470504691	
84	12:59:27.130	00:00:00.083	4	600,5706	361,2937	0,6610995	0,3698072	773,764	3,766878	0	610,4045	358,5774	0,4483798	0,3630143	774,2581	3,555838	0	0	605	360						No media	0	1280	1024	0	0	609	417	363	0	Content		605	360	83981	2470524565	
124	12:59:27.170	00:00:00.123	5	601,975	366,1384	0,6620905	0,3701204	773,2078	3,753029	0	605,2769	350,6675	0,4493332	0,363158	775,4584	3,584626	0	0	604	358						No media	0	1280	1024	0	0	609	417	363	0	Content		604	358	123858	2470564442	
144	12:59:27.190	00:00:00.144	6	635,7301	419,2426	0,6622244	0,3696691	773,2078	3,795196	0	593,5917	426,7115	0,4494679	0,362812	775,4584	3,53836	0	0	615	423						No media	0	1280	1024	0	0	609	417	363	0	Content		615	423	144017	2470584601	
164	12:59:27.210	00:00:00.163	7	635,0172	372,0304	0,6620585	0,3691052	773,2078	3,756858	0	584,8104	400,5956	0,4493249	0,3621055	775,4584	3,536756	0	0	610	386						No media	0	1280	1024	0	0	609	417	363	0	Content		610	386	163853	2470604437	
184	12:59:27.230	00:00:00.183	8	602,7334	367,3607	0,6617151	0,3682003	773,2078	3,835214	0	616,4387	488,982	0,448961	0,3611112	775,4584	3,721235	0	0	610	428						No media	0	1280	1024	0	0	609	417	363	0	Content		610	428	183711	2470624295	
204	12:59:27.250	00:00:00.203	9	602,5432	392,0687	0,6612343	0,367156	773,2078	3,892606	0	612,0281	463,0875	0,4485116	0,3600147	775,4584	3,651323	0	0	607	428						No media	0	1280	1024	0	0	609	417	363	0	Content		607	428	203720	2470644304	
